Pooling Layers,Max RF,Highest Internal Layer Parameters,Conv Layers,RF25 Layer Name,Family,Origin,Architecture,MAX RF,Attention Layers,Parameters,Recurrent Layers,Model,Layers,Crop Percentage,Dense Layers,Output Features,RF25 Layer Number,Bottlenecks,Last Layer Parameters,First Layer Parameters,Lowest Internal Layer Parameters,Training Dataset,Residual Blocks,Normalization Layers,Has Convolutional Layers,Has Residual Blocks,Has Dense Layers,Has Bottlenecks,Has Recurrent Layers,Has Skip Connections,Has Attention Layers,Tokenized,Transformer,Has ReLU,Has GeLU,Other,Year Made,Learning Type,Primary Application,Key Distinguishing Feature,Pooling Type
0.0,,14499840.0,56.0,,vgg,timm,repvgg_b0,,0.0,15.81796,0.0,repvgg_b0,47.4,0.875,1.0,1000,,0.0,1281000.0,2176.0,14499840.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,55296000.0,56.0,,vgg,timm,repvgg_b1,,0.0,57.415016,0.0,repvgg_b1,47.4,0.875,1.0,1000,,0.0,2049000.0,2176.0,55296000.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,37847040.0,56.0,,vgg,timm,repvgg_b1g4,,0.0,39.966056,0.0,repvgg_b1g4,47.4,0.875,1.0,1000,,0.0,2049000.0,2176.0,37847040.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,86374400.0,56.0,,vgg,timm,repvgg_b2,,0.0,89.022376,0.0,repvgg_b2,47.4,0.875,1.0,1000,,0.0,2561000.0,2176.0,86374400.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,59110400.0,56.0,,vgg,timm,repvgg_b2g4,,0.0,61.758376,0.0,repvgg_b2g4,47.4,0.875,1.0,1000,,0.0,2561000.0,2176.0,59110400.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,120422400.0,56.0,,vgg,timm,repvgg_b3,,0.0,123.085288,0.0,repvgg_b3,47.4,0.875,1.0,1000,,0.0,2561000.0,2176.0,120422400.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
0.0,,81162240.0,56.0,,vgg,timm,repvgg_b3g4,,0.0,83.825128,0.0,repvgg_b3g4,47.4,0.875,1.0,1000,,0.0,2561000.0,2176.0,81162240.0,ImageNet-1K,0.0,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2014.0,Supervised,Image Classification,Deep Architecture with 11 Layers,Max
5.0,,14586976.0,149.0,,res2net,timm,res2net50_14w_8s,,0.0,25.059816,0.0,res2net50_14w_8s,38.1,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,149.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Hierarchical Residual-Like Connections,Average
5.0,,14998304.0,85.0,,res2net,timm,res2net50_26w_4s,,0.0,25.69912,0.0,res2net50_26w_4s,25.3,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,85.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Hierarchical Residual-Like Connections,Average
5.0,,22025376.0,117.0,,res2net,timm,res2net50_26w_6s,,0.0,37.051448,0.0,res2net50_26w_6s,31.7,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,117.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Hierarchical Residual-Like Connections,Average
5.0,,29052448.0,149.0,,res2net,timm,res2net50_26w_8s,,0.0,48.403776,0.0,res2net50_26w_8s,38.1,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,149.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Hierarchical Residual-Like Connections,Average
5.0,,14752512.0,53.0,,res2net,timm,res2net50_48w_2s,,0.0,25.287304,0.0,res2net50_48w_2s,18.9,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Hierarchical Residual-Like Connections,Average
5.0,,26705936.0,170.0,,res2net,timm,res2net101_26w_4s,,0.0,45.206688,0.0,res2net101_26w_4s,49.1,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,170.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Hierarchical Residual-Like Connections,Average
5.0,,14322176.0,85.0,,res2next,timm,res2next50,,0.0,24.671464,0.0,res2next50,25.3,0.875,1.0,1000,,0.0,2049000.0,9408.0,128.0,ImageNet-1K,0.0,85.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Enhanced Grouped Convolutions,Average
0.0,,14660592.0,1.0,,resmlp,timm,resmlp_12_224,,0.0,15.350872,0.0,resmlp_12_224,13.9,0.875,37.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,14660592.0,1.0,,resmlp,timm,resmlp_12_224_dino,,0.0,15.350872,0.0,resmlp_12_224_dino,13.9,0.875,37.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,14660592.0,1.0,,resmlp,timm,resmlp_12_distilled_224,,0.0,15.350872,0.0,resmlp_12_distilled_224,13.9,0.875,37.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,29321184.0,1.0,,resmlp,timm,resmlp_24_224,,0.0,30.02068,0.0,resmlp_24_224,27.1,0.875,73.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,29321184.0,1.0,,resmlp,timm,resmlp_24_224_dino,,0.0,30.02068,0.0,resmlp_24_224_dino,27.1,0.875,73.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,29321184.0,1.0,,resmlp,timm,resmlp_24_distilled_224,,0.0,30.02068,0.0,resmlp_24_distilled_224,27.1,0.875,73.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,43981776.0,1.0,,resmlp,timm,resmlp_36_224,,0.0,44.690488,0.0,resmlp_36_224,40.3,0.875,109.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,43981776.0,1.0,,resmlp,timm,resmlp_36_distilled_224,,0.0,44.690488,0.0,resmlp_36_distilled_224,40.3,0.875,109.0,1000,,0.0,385000.0,295296.0,768.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,128182656.0,1.0,,resmlp,timm,resmlp_big_24_224,,0.0,129.13828,0.0,resmlp_big_24_224,27.1,0.875,73.0,1000,,0.0,769000.0,148224.0,1536.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,128182656.0,1.0,,resmlp,timm,resmlp_big_24_224_in22ft1k,,0.0,129.13828,0.0,resmlp_big_24_224_in22ft1k,27.1,0.875,73.0,1000,,0.0,769000.0,148224.0,1536.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
0.0,,128182656.0,1.0,,resmlp,timm,resmlp_big_24_distilled_224,,0.0,129.13828,0.0,resmlp_big_24_distilled_224,27.1,0.875,73.0,1000,,0.0,769000.0,148224.0,1536.0,ImageNet-1K,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,2021.0,Self-Supervised,Image Classification,Residual MLP for Image Classification,Average
7.0,,6435584.0,27.0,,resnest,timm,resnest14d,,0.0,10.611688,0.0,resnest14d,11.9,0.875,1.0,1000,,4.0,2049000.0,28640.0,128.0,ImageNet-1K,0.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,11294208.0,47.0,,resnest,timm,resnest26d,,0.0,17.069448,0.0,resnest26d,19.9,0.875,1.0,1000,,8.0,2049000.0,28640.0,128.0,ImageNet-1K,0.0,39.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,16152832.0,87.0,,resnest,timm,resnest50d,,0.0,27.48324,0.0,resnest50d,35.9,0.875,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,0.0,71.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,14980032.0,87.0,,resnest,timm,resnest50d_1s4x24d,,0.0,25.677,0.0,resnest50d_1s4x24d,35.9,0.875,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,0.0,71.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,17956736.0,87.0,,resnest,timm,resnest50d_4s2x40d,,0.0,30.417592,0.0,resnest50d_4s2x40d,35.9,0.875,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,0.0,71.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,28383872.0,172.0,,resnest,timm,resnest101e,,0.0,48.275016,0.0,resnest101e,69.9,0.875,1.0,1000,,33.0,2049000.0,112576.0,256.0,ImageNet-1K,0.0,139.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,44203520.0,337.0,,resnest,timm,resnest200e,,0.0,70.201544,0.0,resnest200e,135.9,0.909,1.0,1000,,66.0,2049000.0,112576.0,256.0,ImageNet-1K,0.0,271.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
7.0,,58806272.0,452.0,,resnest,timm,resnest269e,,0.0,110.92948,0.0,resnest269e,181.9,0.928,1.0,1000,,89.0,2049000.0,112576.0,256.0,ImageNet-1K,0.0,363.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,2020.0,Supervised,Image Classification,Split-Attention Mechanism,Average
0.0,,16363520.0,37.0,,resnet,timm,resnet32ts,,0.0,17.963616,0.0,resnet32ts,26.5,0.9,1.0,1000,,10.0,1537000.0,26232.0,16363520.0,ImageNet-1K,0.0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,14964736.0,53.0,,resnet,timm,resnet50,,0.0,25.557032,0.0,resnet50,21.7,0.95,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
0.0,,31453184.0,67.0,,resnet,timm,resnet61q,,0.0,36.846968,0.0,resnet61q,43.4,1.0,1.0,1000,,14.0,2049000.0,97680.0,3145728.0,ImageNet-1K,0.0,67.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,26090496.0,104.0,,resnet,timm,resnet101,,0.0,44.54916,0.0,resnet101,42.1,0.95,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
1.0,,40613888.0,155.0,,resnet,timm,resnet152,,0.0,60.192808,0.0,resnet152,62.5,0.95,1.0,1000,,50.0,2049000.0,9408.0,128.0,ImageNet-1K,50.0,155.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
3.0,,21263872.0,88.0,,resnet,timm,resnetrs50,,0.0,35.691912,0.0,resnetrs50,32.7,0.91,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,16.0,56.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2015.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Deep Residual Learning for Image Recognition,"Max, Average"
4.0,,23507520.0,56.0,,resnetv2,timm,resnetv2_50d_evos,,0.0,25.591368,0.0,resnetv2_50d_evos,16.8,0.95,0.0,1000,,16.0,2049000.0,28704.0,6144.0,ImageNet-1K,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Pre-activation Residual Units,"Max, Average"
1.0,,42385408.0,105.0,,resnetv2,timm,resnetv2_101x1_bitm,,0.0,44.54148,0.0,resnetv2_101x1_bitm,49.7,1.0,0.0,1000,,33.0,2049000.0,9408.0,42385408.0,ImageNet-1K,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Pre-activation Residual Units,"Max, Average"
1.0,,927727616.0,156.0,,resnetv2,timm,resnetv2_152x4_bitm,,0.0,936.533224,0.0,resnetv2_152x4_bitm,73.5,1.0,0.0,1000,,50.0,8193000.0,37632.0,927727616.0,ImageNet-1K,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2016.0,Supervised,Image Classification,Pre-activation Residual Units,"Max, Average"
1.0,,8192000.0,31.0,,resnext,timm,resnext26ts,,0.0,10.297952,0.0,resnext26ts,22.2,0.9,1.0,1000,,8.0,2049000.0,26232.0,8192000.0,ImageNet-1K,0.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,14544896.0,53.0,,resnext,timm,resnext50_32x4d,,0.0,25.028904,0.0,resnext50_32x4d,21.7,0.95,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
4.0,,14544896.0,55.0,,resnext,timm,resnext50d_32x4d,,0.0,25.048136,0.0,resnext50d_32x4d,22.8,0.875,1.0,1000,,16.0,2049000.0,28640.0,128.0,ImageNet-1K,16.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,55160832.0,104.0,,resnext,timm,resnext101_32x8d,,0.0,88.791336,0.0,resnext101_32x8d,42.1,0.875,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,51769344.0,104.0,,resnext,timm,resnext101_64x4d,,0.0,83.455272,0.0,resnext101_64x4d,42.1,1.0,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
0.0,,3475005.0,75.0,,rexnet,timm,rexnet_100,,0.0,4.796873,0.0,rexnet_100,36.3,0.875,1.0,1000,,16.0,1281000.0,928.0,3475005.0,ImageNet-1K,0.0,62.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Swish,2020.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Efficiency Improvements with Channel Design,Average
0.0,,5838933.0,75.0,,rexnet,timm,rexnet_130,,0.0,7.557091,0.0,rexnet_130,36.3,0.875,1.0,1000,,16.0,1665000.0,1218.0,5838933.0,ImageNet-1K,0.0,62.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Swish,2020.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Efficiency Improvements with Channel Design,Average
0.0,,7746279.0,75.0,,rexnet,timm,rexnet_150,,0.0,9.728593,0.0,rexnet_150,36.3,0.875,1.0,1000,,16.0,1921000.0,1392.0,7746279.0,ImageNet-1K,0.0,62.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Swish,2020.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Efficiency Improvements with Channel Design,Average
0.0,,13723884.0,75.0,,rexnet,timm,rexnet_200,,0.0,16.36662,0.0,rexnet_200,36.3,0.875,1.0,1000,,16.0,2561000.0,1856.0,13723884.0,ImageNet-1K,0.0,62.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Swish,2020.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Efficiency Improvements with Channel Design,Average
1.0,,10393856.0,50.0,,botnet,timm,sebotnet33ts_256,,0.0,13.701984,0.0,sebotnet33ts_256,29.9,0.94,1.0,1000,,10.0,1281000.0,26232.0,1966080.0,ImageNet-1K,0.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Transformer Blocks in ResNet,Average
0.0,,10383584.0,54.0,,halonet,timm,sehalonet33ts,,0.0,13.691712,0.0,sehalonet33ts,30.3,0.94,1.0,1000,,6.0,1281000.0,26232.0,1966080.0,ImageNet-1K,0.0,38.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,SiLU,2021.0,Supervised,"Image Classification, Object Detection, Image Segmentation",Halo Attention Mechanism,"Max, Average, Strided"
0.0,,26110336.0,41.0,,selecsls,timm,selecsls42b,,0.0,32.458248,0.0,selecsls42b,17.8,0.875,1.0,1000,,0.0,1025000.0,928.0,5321984.0,ImageNet-1K,0.0,41.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection",Long and Short Range Skip Connections,Average
0.0,,20553832.0,59.0,,selecsls,timm,selecsls60,,0.0,30.670768,0.0,selecsls60,25.3,0.875,1.0,1000,,0.0,1281000.0,928.0,8835008.0,ImageNet-1K,0.0,59.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection",Long and Short Range Skip Connections,Average
0.0,,22913128.0,59.0,,selecsls,timm,selecsls60b,,0.0,32.774064,0.0,selecsls60b,25.3,0.875,1.0,1000,,0.0,1025000.0,928.0,8835008.0,ImageNet-1K,0.0,59.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2019.0,Supervised,"Image Classification, Object Detection",Long and Short Range Skip Connections,Average
0.0,,1296598.0,65.0,,nasnet,timm,semnasnet_075,,0.0,2.912278,0.0,semnasnet_075,28.9,0.875,1.0,1000,,0.0,1281000.0,648.0,307200.0,ImageNet-1K,0.0,49.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Neural Architecture Search,"Max, Average"
0.0,,2162086.0,65.0,,nasnet,timm,semnasnet_100,,0.0,3.887038,0.0,semnasnet_100,28.9,0.875,1.0,1000,,0.0,1281000.0,864.0,409600.0,ImageNet-1K,0.0,49.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Neural Architecture Search,"Max, Average"
0.0,,53884032.0,4.0,,sequencer2d,timm,sequencer2d_l,,0.0,54.298216,72.0,sequencer2d_l,52.1,0.875,109.0,1000,,0.0,385000.0,28416.0,768.0,ImageNet-1K,0.0,73.0,,,,,,,,,,,,,,,,,
0.0,,37893504.0,4.0,,sequencer2d,timm,sequencer2d_m,,0.0,38.307688,48.0,sequencer2d_m,35.3,0.875,73.0,1000,,0.0,385000.0,28416.0,768.0,ImageNet-1K,0.0,49.0,,,,,,,,,,,,,,,,,
0.0,,27237504.0,4.0,,sequencer2d,timm,sequencer2d_s,,0.0,27.651688,36.0,sequencer2d_s,26.9,0.875,55.0,1000,,0.0,385000.0,28416.0,768.0,ImageNet-1K,0.0,37.0,,,,,,,,,,,,,,,,,
0.0,,16466464.0,58.0,,seresnet,timm,seresnet33ts,,0.0,19.7792,0.0,seresnet33ts,31.9,0.9,1.0,1000,,10.0,1281000.0,26232.0,1966080.0,ImageNet-1K,0.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
1.0,,16544128.0,85.0,,seresnet,timm,seresnet50,,0.0,28.088024,0.0,seresnet50,31.3,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
4.0,,45371648.0,257.0,,seresnet,timm,seresnet152d,,0.0,66.84108,0.0,seresnet152d,93.6,1.0,1.0,1000,,50.0,2049000.0,28640.0,128.0,ImageNet-1K,50.0,157.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,"Image Classification, Object Detection",Squeeze-and-Excitation Block ResNet,Average
4.0,,11100416.0,47.0,,resnext,timm,seresnext26d_32x4d,,0.0,16.809512,0.0,seresnext26d_32x4d,18.0,0.875,1.0,1000,,8.0,2049000.0,28640.0,128.0,ImageNet-1K,8.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
4.0,,11100416.0,47.0,,resnext,timm,seresnext26t_32x4d,,0.0,16.806976,0.0,seresnext26t_32x4d,18.0,0.875,1.0,1000,,8.0,2049000.0,26104.0,128.0,ImageNet-1K,8.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,8282112.0,47.0,,resnext,timm,seresnext26ts,,0.0,10.388064,0.0,seresnext26ts,26.2,0.9,1.0,1000,,8.0,2049000.0,26232.0,8282112.0,ImageNet-1K,0.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,16124288.0,85.0,,resnext,timm,seresnext50_32x4d,,0.0,27.559896,0.0,seresnext50_32x4d,31.3,0.875,1.0,1000,,16.0,2049000.0,9408.0,128.0,ImageNet-1K,16.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
1.0,,58200512.0,170.0,,resnext,timm,seresnext101_32x8d,,0.0,93.569048,0.0,seresnext101_32x8d,61.9,1.0,1.0,1000,,33.0,2049000.0,9408.0,128.0,ImageNet-1K,33.0,104.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
4.0,,58200512.0,172.0,,resnext,timm,seresnext101d_32x8d,,0.0,93.58828,0.0,seresnext101d_32x8d,63.0,1.0,1.0,1000,,33.0,2049000.0,28640.0,128.0,ImageNet-1K,33.0,106.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
7.0,,58200512.0,172.0,,resnext,timm,seresnextaa101d_32x8d,,0.0,93.58828,0.0,seresnextaa101d_32x8d,63.0,1.0,1.0,1000,,33.0,2049000.0,28640.0,128.0,ImageNet-1K,33.0,106.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2017.0,Supervised,Image Classification,Grouped Convolutions,"Max, Average"
